0,1,2,3,4,5,6
693.8,693,690-698.99,680-709.99,001-999.99,001-999.99,001-999.99
372.50,372.5,372,360-379.99,320-389.99,001-999.99,001-999.99
070.31,070.3,070,070-079.99,001-139.99,001-999.99,001-999.99
839.17,839.1,839,830-839.99,800-999.99,001-999.99,001-999.99
787.91,787.9,787,780-789.99,780-799.99,001-999.99,001-999.99
216.2,216,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
724.8,724,720-724.99,710-739.99,001-999.99,001-999.99,001-999.99
058.89,058.8,058,050-059.99,001-139.99,001-999.99,001-999.99
429.0,429,420-429.99,390-459.99,001-999.99,001-999.99,001-999.99
011,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99,001-999.99
756.81,756.8,756,740-759.99,001-999.99,001-999.99,001-999.99
571.4,571,570-579.99,520-579.99,001-999.99,001-999.99,001-999.99
140.0,140,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99
804.31,804.3,804,800-804.99,800-829.99,800-999.99,001-999.99
269,260-269.99,240-279.99,001-999.99,001-999.99,001-999.99,001-999.99
948.9,948,940-949.99,800-999.99,001-999.99,001-999.99,001-999.99
532.71,532.7,532,530-539.99,520-579.99,001-999.99,001-999.99
387.0,387,380-389.99,320-389.99,001-999.99,001-999.99,001-999.99
478.3,478,470-478.99,460-519.99,001-999.99,001-999.99,001-999.99
923.3,923,920-924.99,800-999.99,001-999.99,001-999.99,001-999.99
027.1,027,020-027.99,001-139.99,001-999.99,001-999.99,001-999.99
367.2,367,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
143.1,143,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99
366.42,366.4,366,360-379.99,320-389.99,001-999.99,001-999.99
309.22,309.2,309,300-316.99,290-319.99,001-999.99,001-999.99
649.32,649.3,649,640-649.99,630-679.99,001-999.99,001-999.99
672,670-677.99,630-679.99,001-999.99,001-999.99,001-999.99,001-999.99
807.3,807,805-809.99,800-829.99,800-999.99,001-999.99,001-999.99
339.81,339.8,339,339-339.99,320-389.99,001-999.99,001-999.99
377.72,377.7,377,360-379.99,320-389.99,001-999.99,001-999.99
997.41,997.4,997,996-999.99,800-999.99,001-999.99,001-999.99
410.61,410.6,410,410-414.99,390-459.99,001-999.99,001-999.99
636.6,636,634-639.99,630-679.99,001-999.99,001-999.99,001-999.99
800.12,800.1,800,800-804.99,800-829.99,800-999.99,001-999.99
433.21,433.2,433,430-438.99,390-459.99,001-999.99,001-999.99
755.20,755.2,755,740-759.99,001-999.99,001-999.99,001-999.99
238.77,238.7,238,235-238.99,140-239.99,001-999.99,001-999.99
202.75,202.7,202,200-208.99,140-239.99,001-999.99,001-999.99
524.72,524.7,524,520-529.99,520-579.99,001-999.99,001-999.99
696.0,696,690-698.99,680-709.99,001-999.99,001-999.99,001-999.99
258,249-259.99,240-279.99,001-999.99,001-999.99,001-999.99,001-999.99
495.7,495,490-496.99,460-519.99,001-999.99,001-999.99,001-999.99
912.0,912,910-919.99,800-999.99,001-999.99,001-999.99,001-999.99
703,700-709.99,680-709.99,001-999.99,001-999.99,001-999.99,001-999.99
823.90,823.9,823,820-829.99,800-829.99,800-999.99,001-999.99
912.3,912,910-919.99,800-999.99,001-999.99,001-999.99,001-999.99
835.1,835,830-839.99,800-999.99,001-999.99,001-999.99,001-999.99
795.07,795.0,795,790-796.99,780-799.99,001-999.99,001-999.99
655.51,655.5,655,650-659.99,630-679.99,001-999.99,001-999.99
995.61,995.6,995,990-995.99,800-999.99,001-999.99,001-999.99
997.71,997.7,997,996-999.99,800-999.99,001-999.99,001-999.99
980.8,980,980-989.99,800-999.99,001-999.99,001-999.99,001-999.99
132.1,132,130-136.99,001-139.99,001-999.99,001-999.99,001-999.99
472.2,472,470-478.99,460-519.99,001-999.99,001-999.99,001-999.99
719.1,719,710-719.99,710-739.99,001-999.99,001-999.99,001-999.99
643.03,643.0,643,640-649.99,630-679.99,001-999.99,001-999.99
200.8,200,200-208.99,140-239.99,001-999.99,001-999.99,001-999.99
643.01,643.0,643,640-649.99,630-679.99,001-999.99,001-999.99
965.02,965.0,965,960-979.99,800-999.99,001-999.99,001-999.99
854,850-854.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
787.6,787,780-789.99,780-799.99,001-999.99,001-999.99,001-999.99
948.50,948.5,948,940-949.99,800-999.99,001-999.99,001-999.99
646.31,646.3,646,640-649.99,630-679.99,001-999.99,001-999.99
599.72,599.7,599,590-599.99,580-629.99,001-999.99,001-999.99
742.51,742.5,742,740-759.99,001-999.99,001-999.99,001-999.99
556,555-558.99,520-579.99,001-999.99,001-999.99,001-999.99,001-999.99
742.53,742.5,742,740-759.99,001-999.99,001-999.99,001-999.99
345.01,345.0,345,340-349.99,320-389.99,001-999.99,001-999.99
676.90,676.9,676,670-677.99,630-679.99,001-999.99,001-999.99
800.42,800.4,800,800-804.99,800-829.99,800-999.99,001-999.99
360.43,360.4,360,360-379.99,320-389.99,001-999.99,001-999.99
360.41,360.4,360,360-379.99,320-389.99,001-999.99,001-999.99
764.27,764.2,764,764-779.99,760-779.99,001-999.99,001-999.99
803.54,803.5,803,800-804.99,800-829.99,800-999.99,001-999.99
295.71,295.7,295,295-299.99,290-299.99,290-319.99,001-999.99
774.5,774,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99
708.1,708,700-709.99,680-709.99,001-999.99,001-999.99,001-999.99
115.15,115.1,115,110-118.99,001-139.99,001-999.99,001-999.99
359.3,359,350-359.99,320-389.99,001-999.99,001-999.99,001-999.99
379.1,379,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
286.53,286.5,286,280-289.99,001-999.99,001-999.99,001-999.99
012.04,012.0,012,010-018.99,001-139.99,001-999.99,001-999.99
012.02,012.0,012,010-018.99,001-139.99,001-999.99,001-999.99
807.6,807,805-809.99,800-829.99,800-999.99,001-999.99,001-999.99
458.8,458,451-459.99,390-459.99,001-999.99,001-999.99,001-999.99
478.6,478,470-478.99,460-519.99,001-999.99,001-999.99,001-999.99
364.62,364.6,364,360-379.99,320-389.99,001-999.99,001-999.99
093.8,093,090-099.99,001-139.99,001-999.99,001-999.99,001-999.99
506.3,506,500-508.99,460-519.99,001-999.99,001-999.99,001-999.99
149.8,149,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99
202.17,202.1,202,200-208.99,140-239.99,001-999.99,001-999.99
651.30,651.3,651,650-659.99,630-679.99,001-999.99,001-999.99
200.10,200.1,200,200-208.99,140-239.99,001-999.99,001-999.99
883,880-887.99,870-897.99,800-999.99,001-999.99,001-999.99,001-999.99
715.36,715.3,715,710-719.99,710-739.99,001-999.99,001-999.99
675.0,675,670-677.99,630-679.99,001-999.99,001-999.99,001-999.99
715.34,715.3,715,710-719.99,710-739.99,001-999.99,001-999.99
989.83,989.8,989,980-989.99,800-999.99,001-999.99,001-999.99
649.73,649.7,649,640-649.99,630-679.99,001-999.99,001-999.99
787.22,787.2,787,780-789.99,780-799.99,001-999.99,001-999.99
787.20,787.2,787,780-789.99,780-799.99,001-999.99,001-999.99
521.7,521,520-529.99,520-579.99,001-999.99,001-999.99,001-999.99
337.0,337,330-337.99,320-389.99,001-999.99,001-999.99,001-999.99
066.49,066.4,066,060-066.99,001-139.99,001-999.99,001-999.99
012.34,012.3,012,010-018.99,001-139.99,001-999.99,001-999.99
763.5,763,760-763.99,760-779.99,001-999.99,001-999.99,001-999.99
506,500-508.99,460-519.99,001-999.99,001-999.99,001-999.99,001-999.99
008.2,008,001-009.99,001-139.99,001-999.99,001-999.99,001-999.99
348.3,348,340-349.99,320-389.99,001-999.99,001-999.99,001-999.99
380.8,380,380-389.99,320-389.99,001-999.99,001-999.99,001-999.99
208,200-208.99,140-239.99,001-999.99,001-999.99,001-999.99,001-999.99
754.43,754.4,754,740-759.99,001-999.99,001-999.99,001-999.99
736.75,736.7,736,730-739.99,710-739.99,001-999.99,001-999.99
447.8,447,440-449.99,390-459.99,001-999.99,001-999.99,001-999.99
017.26,017.2,017,010-018.99,001-139.99,001-999.99,001-999.99
854.01,854.0,854,850-854.99,800-999.99,001-999.99,001-999.99
377.16,377.1,377,360-379.99,320-389.99,001-999.99,001-999.99
082.8,082,080-088.99,001-139.99,001-999.99,001-999.99,001-999.99
333.82,333.8,333,330-337.99,320-389.99,001-999.99,001-999.99
371.73,371.7,371,360-379.99,320-389.99,001-999.99,001-999.99
942.51,942.5,942,940-949.99,800-999.99,001-999.99,001-999.99
525.21,525.2,525,520-529.99,520-579.99,001-999.99,001-999.99
996.64,996.6,996,996-999.99,800-999.99,001-999.99,001-999.99
850.5,850,850-854.99,800-999.99,001-999.99,001-999.99,001-999.99
201.98,201.9,201,200-208.99,140-239.99,001-999.99,001-999.99
291.82,291.8,291,290-294.99,290-299.99,290-319.99,001-999.99
664.0,664,660-669.99,630-679.99,001-999.99,001-999.99,001-999.99
644.2,644,640-649.99,630-679.99,001-999.99,001-999.99,001-999.99
990-995.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
017.56,017.5,017,010-018.99,001-139.99,001-999.99,001-999.99
281.3,281,280-289.99,001-999.99,001-999.99,001-999.99,001-999.99
082.40,082.4,082,080-088.99,001-139.99,001-999.99,001-999.99
295.15,295.1,295,295-299.99,290-299.99,290-319.99,001-999.99
173.70,173.7,173,170-176.99,140-239.99,001-999.99,001-999.99
654.72,654.7,654,650-659.99,630-679.99,001-999.99,001-999.99
996.94,996.9,996,996-999.99,800-999.99,001-999.99,001-999.99
434.00,434.0,434,430-438.99,390-459.99,001-999.99,001-999.99
521.02,521.0,521,520-529.99,520-579.99,001-999.99,001-999.99
861.12,861.1,861,860-869.99,800-999.99,001-999.99,001-999.99
823.21,823.2,823,820-829.99,800-829.99,800-999.99,001-999.99
206.80,206.8,206,200-208.99,140-239.99,001-999.99,001-999.99
987.6,987,980-989.99,800-999.99,001-999.99,001-999.99,001-999.99
571.41,571.4,571,570-579.99,520-579.99,001-999.99,001-999.99
346.2,346,340-349.99,320-389.99,001-999.99,001-999.99,001-999.99
673.04,673.0,673,670-677.99,630-679.99,001-999.99,001-999.99
873.60,873.6,873,870-879.99,870-897.99,800-999.99,001-999.99
711.17,711.1,711,710-719.99,710-739.99,001-999.99,001-999.99
998.9,998,996-999.99,800-999.99,001-999.99,001-999.99,001-999.99
711.15,711.1,711,710-719.99,710-739.99,001-999.99,001-999.99
973.0,973,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
414.9,414,410-414.99,390-459.99,001-999.99,001-999.99,001-999.99
378.51,378.5,378,360-379.99,320-389.99,001-999.99,001-999.99
464,460-466.99,460-519.99,001-999.99,001-999.99,001-999.99,001-999.99
218.0,218,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
521.32,521.3,521,520-529.99,520-579.99,001-999.99,001-999.99
372.9,372,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
032.8,032,030-041.99,001-139.99,001-999.99,001-999.99,001-999.99
806.13,806.1,806,805-809.99,800-829.99,800-999.99,001-999.99
806.11,806.1,806,805-809.99,800-829.99,800-999.99,001-999.99
779.32,779.3,779,764-779.99,760-779.99,001-999.99,001-999.99
188.2,188,179-189.99,140-239.99,001-999.99,001-999.99,001-999.99
743.30,743.3,743,740-759.99,001-999.99,001-999.99,001-999.99
074.20,074.2,074,070-079.99,001-139.99,001-999.99,001-999.99
633.2,633,630-633.99,630-679.99,001-999.99,001-999.99,001-999.99
973.3,973,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
727.69,727.6,727,725-729.99,710-739.99,001-999.99,001-999.99
812.21,812.2,812,810-819.99,800-829.99,800-999.99,001-999.99
833,830-839.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
720.2,720,720-724.99,710-739.99,001-999.99,001-999.99,001-999.99
732.7,732,730-739.99,710-739.99,001-999.99,001-999.99,001-999.99
335.2,335,330-337.99,320-389.99,001-999.99,001-999.99,001-999.99
315.4,315,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99
338.18,338.1,338,338-338.99,320-389.99,001-999.99,001-999.99
716.37,716.3,716,710-719.99,710-739.99,001-999.99,001-999.99
962.0,962,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
716.39,716.3,716,710-719.99,710-739.99,001-999.99,001-999.99
569.82,569.8,569,560-569.99,520-579.99,001-999.99,001-999.99
367.21,367.2,367,360-379.99,320-389.99,001-999.99,001-999.99
730.76,730.7,730,730-739.99,710-739.99,001-999.99,001-999.99
730.74,730.7,730,730-739.99,710-739.99,001-999.99,001-999.99
403.9,403,401-405.99,390-459.99,001-999.99,001-999.99,001-999.99
346.5,346,340-349.99,320-389.99,001-999.99,001-999.99,001-999.99
006.4,006,001-009.99,001-139.99,001-999.99,001-999.99,001-999.99
850.12,850.1,850,850-854.99,800-999.99,001-999.99,001-999.99
728.85,728.8,728,725-729.99,710-739.99,001-999.99,001-999.99
728.87,728.8,728,725-729.99,710-739.99,001-999.99,001-999.99
273.4,273,270-279.99,240-279.99,001-999.99,001-999.99,001-999.99
539.8,539,530-539.99,520-579.99,001-999.99,001-999.99,001-999.99
574.81,574.8,574,570-579.99,520-579.99,001-999.99,001-999.99
737.22,737.2,737,730-739.99,710-739.99,001-999.99,001-999.99
648.94,648.9,648,640-649.99,630-679.99,001-999.99,001-999.99
361.9,361,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
287.30,287.3,287,280-289.99,001-999.99,001-999.99,001-999.99
157.4,157,150-159.99,140-239.99,001-999.99,001-999.99,001-999.99
410.31,410.3,410,410-414.99,390-459.99,001-999.99,001-999.99
315.00,315.0,315,300-316.99,290-319.99,001-999.99,001-999.99
791,790-796.99,780-799.99,001-999.99,001-999.99,001-999.99,001-999.99
764.98,764.9,764,764-779.99,760-779.99,001-999.99,001-999.99
764.96,764.9,764,764-779.99,760-779.99,001-999.99,001-999.99
822,820-829.99,800-829.99,800-999.99,001-999.99,001-999.99,001-999.99
304.4,304,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99
701.9,701,700-709.99,680-709.99,001-999.99,001-999.99,001-999.99
200.81,200.8,200,200-208.99,140-239.99,001-999.99,001-999.99
627.1,627,617-629.99,580-629.99,001-999.99,001-999.99,001-999.99
279.01,279.0,279,270-279.99,240-279.99,001-999.99,001-999.99
787.61,787.6,787,780-789.99,780-799.99,001-999.99,001-999.99
821.39,821.3,821,820-829.99,800-829.99,800-999.99,001-999.99
717.85,717.8,717,710-719.99,710-739.99,001-999.99,001-999.99
676.51,676.5,676,670-677.99,630-679.99,001-999.99,001-999.99
835.11,835.1,835,830-839.99,800-999.99,001-999.99,001-999.99
063.9,063,060-066.99,001-139.99,001-999.99,001-999.99,001-999.99
424.2,424,420-429.99,390-459.99,001-999.99,001-999.99,001-999.99
647.52,647.5,647,640-649.99,630-679.99,001-999.99,001-999.99
095.2,095,090-099.99,001-139.99,001-999.99,001-999.99,001-999.99
637.0,637,634-639.99,630-679.99,001-999.99,001-999.99,001-999.99
977.1,977,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
438.10,438.1,438,430-438.99,390-459.99,001-999.99,001-999.99
801.65,801.6,801,800-804.99,800-829.99,800-999.99,001-999.99
801.63,801.6,801,800-804.99,800-829.99,800-999.99,001-999.99
293.82,293.8,293,290-294.99,290-299.99,290-319.99,001-999.99
456.21,456.2,456,451-459.99,390-459.99,001-999.99,001-999.99
488.89,488.8,488,480-488.99,460-519.99,001-999.99,001-999.99
163.9,163,160-165.99,140-239.99,001-999.99,001-999.99,001-999.99
648.3,648,640-649.99,630-679.99,001-999.99,001-999.99,001-999.99
675.04,675.0,675,670-677.99,630-679.99,001-999.99,001-999.99
030.2,030,030-041.99,001-139.99,001-999.99,001-999.99,001-999.99
050.0,050,050-059.99,001-139.99,001-999.99,001-999.99,001-999.99
747.8,747,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
010.13,010.1,010,010-018.99,001-139.99,001-999.99,001-999.99
312.32,312.3,312,300-316.99,290-319.99,001-999.99,001-999.99
865.19,865.1,865,860-869.99,800-999.99,001-999.99,001-999.99
670-677.99,630-679.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
523.00,523.0,523,520-529.99,520-579.99,001-999.99,001-999.99
753.0,753,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
664.90,664.9,664,660-669.99,630-679.99,001-999.99,001-999.99
362.71,362.7,362,360-379.99,320-389.99,001-999.99,001-999.99
593.89,593.8,593,590-599.99,580-629.99,001-999.99,001-999.99
582,580-589.99,580-629.99,001-999.99,001-999.99,001-999.99,001-999.99
718.37,718.3,718,710-719.99,710-739.99,001-999.99,001-999.99
141.6,141,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99
013.25,013.2,013,010-018.99,001-139.99,001-999.99,001-999.99
335.24,335.2,335,330-337.99,320-389.99,001-999.99,001-999.99
249.81,249.8,249,249-259.99,240-279.99,001-999.99,001-999.99
747.40,747.4,747,740-759.99,001-999.99,001-999.99,001-999.99
924.11,924.1,924,920-924.99,800-999.99,001-999.99,001-999.99
975.3,975,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
152.9,152,150-159.99,140-239.99,001-999.99,001-999.99,001-999.99
728.6,728,725-729.99,710-739.99,001-999.99,001-999.99,001-999.99
652.53,652.5,652,650-659.99,630-679.99,001-999.99,001-999.99
466,460-466.99,460-519.99,001-999.99,001-999.99,001-999.99,001-999.99
523.30,523.3,523,520-529.99,520-579.99,001-999.99,001-999.99
288.5,288,280-289.99,001-999.99,001-999.99,001-999.99,001-999.99
911,910-919.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
721.42,721.4,721,720-724.99,710-739.99,001-999.99,001-999.99
047.9,047,045-049.99,001-139.99,001-999.99,001-999.99,001-999.99
660.73,660.7,660,660-669.99,630-679.99,001-999.99,001-999.99
660.71,660.7,660,660-669.99,630-679.99,001-999.99,001-999.99
076.9,076,070-079.99,001-139.99,001-999.99,001-999.99,001-999.99
852.10,852.1,852,850-854.99,800-999.99,001-999.99,001-999.99
365.83,365.8,365,360-379.99,320-389.99,001-999.99,001-999.99
277.2,277,270-279.99,240-279.99,001-999.99,001-999.99,001-999.99
722.2,722,720-724.99,710-739.99,001-999.99,001-999.99,001-999.99
742.0,742,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
707.07,707.0,707,700-709.99,680-709.99,001-999.99,001-999.99
664.04,664.0,664,660-669.99,630-679.99,001-999.99,001-999.99
969.2,969,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99
755.64,755.6,755,740-759.99,001-999.99,001-999.99,001-999.99
629.1,629,617-629.99,580-629.99,001-999.99,001-999.99,001-999.99
376.30,376.3,376,360-379.99,320-389.99,001-999.99,001-999.99
764,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99,001-999.99
553.03,553.0,553,550-553.99,520-579.99,001-999.99,001-999.99
110.8,110,110-118.99,001-139.99,001-999.99,001-999.99,001-999.99
745.1,745,740-759.99,001-999.99,001-999.99,001-999.99,001-999.99
189.0,189,179-189.99,140-239.99,001-999.99,001-999.99,001-999.99
013.55,013.5,013,010-018.99,001-139.99,001-999.99,001-999.99
692.7,692,690-698.99,680-709.99,001-999.99,001-999.99,001-999.99
275.4,275,270-279.99,240-279.99,001-999.99,001-999.99,001-999.99
277.5,277,270-279.99,240-279.99,001-999.99,001-999.99,001-999.99
813.8,813,810-819.99,800-829.99,800-999.99,001-999.99,001-999.99
726.64,726.6,726,725-729.99,710-739.99,001-999.99,001-999.99
812.09,812.0,812,810-819.99,800-829.99,800-999.99,001-999.99
739.9,739,730-739.99,710-739.99,001-999.99,001-999.99,001-999.99
810.00,810.0,810,810-819.99,800-829.99,800-999.99,001-999.99
663.83,663.8,663,660-669.99,630-679.99,001-999.99,001-999.99
804.75,804.7,804,800-804.99,800-829.99,800-999.99,001-999.99
032.84,032.8,032,030-041.99,001-139.99,001-999.99,001-999.99
880,880-887.99,870-897.99,800-999.99,001-999.99,001-999.99,001-999.99
711.2,711,710-719.99,710-739.99,001-999.99,001-999.99,001-999.99
382.2,382,380-389.99,320-389.99,001-999.99,001-999.99,001-999.99
796.72,796.7,796,790-796.99,780-799.99,001-999.99,001-999.99
958.2,958,958-959.99,800-999.99,001-999.99,001-999.99,001-999.99
573.4,573,570-579.99,520-579.99,001-999.99,001-999.99,001-999.99
593.2,593,590-599.99,580-629.99,001-999.99,001-999.99,001-999.99
796.70,796.7,796,790-796.99,780-799.99,001-999.99,001-999.99
720-724.99,710-739.99,001-999.99,001-999.99,001-999.99,001-999.99,001-999.99
507.0,507,500-508.99,460-519.99,001-999.99,001-999.99,001-999.99
714.3,714,710-719.99,710-739.99,001-999.99,001-999.99,001-999.99
661.9,661,660-669.99,630-679.99,001-999.99,001-999.99,001-999.99
764.01,764.0,764,764-779.99,760-779.99,001-999.99,001-999.99
264.4,264,260-269.99,240-279.99,001-999.99,001-999.99,001-999.99
347,340-349.99,320-389.99,001-999.99,001-999.99,001-999.99,001-999.99
712.38,712.3,712,710-719.99,710-739.99,001-999.99,001-999.99
948.94,948.9,948,940-949.99,800-999.99,001-999.99,001-999.99
608.84,608.8,608,600-608.99,580-629.99,001-999.99,001-999.99
608.82,608.8,608,600-608.99,580-629.99,001-999.99,001-999.99
750.29,750.2,750,740-759.99,001-999.99,001-999.99,001-999.99
357.8,357,350-359.99,320-389.99,001-999.99,001-999.99,001-999.99
802.8,802,800-804.99,800-829.99,800-999.99,001-999.99,001-999.99
712.36,712.3,712,710-719.99,710-739.99,001-999.99,001-999.99
956.1,956,950-957.99,800-999.99,001-999.99,001-999.99,001-999.99
363.9,363,360-379.99,320-389.99,001-999.99,001-999.99,001-999.99
652.83,652.8,652,650-659.99,630-679.99,001-999.99,001-999.99
049,045-049.99,001-139.99,001-999.99,001-999.99,001-999.99,001-999.99
863.51,863.5,863,860-869.99,800-999.99,001-999.99,001-999.99
788.43,788.4,788,780-789.99,780-799.99,001-999.99,001-999.99
788.41,788.4,788,780-789.99,780-799.99,001-999.99,001-999.99
680.2,680,680-686.99,680-709.99,001-999.99,001-999.99,001-999.99
793,790-796.99,780-799.99,001-999.99,001-999.99,001-999.99,001-999.99
534.71,534.7,534,530-539.99,520-579.99,001-999.99,001-999.99
726.8,726,725-729.99,710-739.99,001-999.99,001-999.99,001-999.99
927.1,927,925-929.99,800-999.99,001-999.99,001-999.99,001-999.99
815.19,815.1,815,810-819.99,800-829.99,800-999.99,001-999.99
011.3,011,010-018.99,001-139.99,001-999.99,001-999.99,001-999.99
300.23,300.2,300,300-316.99,290-319.99,001-999.99,001-999.99
728.9,728,725-729.99,710-739.99,001-999.99,001-999.99,001-999.99
851.33,851.3,851,850-854.99,800-999.99,001-999.99,001-999.99
145.1,145,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99
368.40,368.4,368,360-379.99,320-389.99,001-999.99,001-999.99
813.40,813.4,813,810-819.99,800-829.99,800-999.99,001-999.99
813.42,813.4,813,810-819.99,800-829.99,800-999.99,001-999.99
290.8,290,290-294.99,290-299.99,290-319.99,001-999.99,001-999.99
147.2,147,140-149.99,140-239.99,001-999.99,001-999.99,001-999.99
863.81,863.8,863,860-869.99,800-999.99,001-999.99,001-999.99
880-887.99,870-897.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
250.93,250.9,250,249-259.99,240-279.99,001-999.99,001-999.99
368.42,368.4,368,360-379.99,320-389.99,001-999.99,001-999.99
102.9,102,100-104.99,001-139.99,001-999.99,001-999.99,001-999.99
370.31,370.3,370,360-379.99,320-389.99,001-999.99,001-999.99
800.86,800.8,800,800-804.99,800-829.99,800-999.99,001-999.99
695.8,695,690-698.99,680-709.99,001-999.99,001-999.99,001-999.99
374.50,374.5,374,360-379.99,320-389.99,001-999.99,001-999.99
891.2,891,890-897.99,870-897.99,800-999.99,001-999.99,001-999.99
999.41,999.4,999,996-999.99,800-999.99,001-999.99,001-999.99
026.9,026,020-027.99,001-139.99,001-999.99,001-999.99,001-999.99
838.14,838.1,838,830-839.99,800-999.99,001-999.99,001-999.99
795.11,795.1,795,790-796.99,780-799.99,001-999.99,001-999.99
727.04,727.0,727,725-729.99,710-739.99,001-999.99,001-999.99
872.69,872.6,872,870-879.99,870-897.99,800-999.99,001-999.99
227.5,227,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
634,634-639.99,630-679.99,001-999.99,001-999.99,001-999.99,001-999.99
530.82,530.8,530,530-539.99,520-579.99,001-999.99,001-999.99
647.13,647.1,647,640-649.99,630-679.99,001-999.99,001-999.99
647.11,647.1,647,640-649.99,630-679.99,001-999.99,001-999.99
914.3,914,910-919.99,800-999.99,001-999.99,001-999.99,001-999.99
585.3,585,580-589.99,580-629.99,001-999.99,001-999.99,001-999.99
134.1,134,130-136.99,001-139.99,001-999.99,001-999.99,001-999.99
659.61,659.6,659,650-659.99,630-679.99,001-999.99,001-999.99
474.2,474,470-478.99,460-519.99,001-999.99,001-999.99,001-999.99
982.8,982,980-989.99,800-999.99,001-999.99,001-999.99,001-999.99
943.14,943.1,943,940-949.99,800-999.99,001-999.99,001-999.99
336,330-337.99,320-389.99,001-999.99,001-999.99,001-999.99,001-999.99
233.6,233,230-234.99,140-239.99,001-999.99,001-999.99,001-999.99
860.4,860,860-869.99,800-999.99,001-999.99,001-999.99,001-999.99
191.3,191,190-199.99,140-239.99,001-999.99,001-999.99,001-999.99
569.87,569.8,569,560-569.99,520-579.99,001-999.99,001-999.99
716.02,716.0,716,710-719.99,710-739.99,001-999.99,001-999.99
478.34,478.3,478,470-478.99,460-519.99,001-999.99,001-999.99
282.9,282,280-289.99,001-999.99,001-999.99,001-999.99,001-999.99
767.3,767,764-779.99,760-779.99,001-999.99,001-999.99,001-999.99
299.81,299.8,299,295-299.99,290-299.99,290-319.99,001-999.99
653.30,653.3,653,650-659.99,630-679.99,001-999.99,001-999.99
927.00,927.0,927,925-929.99,800-999.99,001-999.99,001-999.99
045.12,045.1,045,045-049.99,001-139.99,001-999.99,001-999.99
191.6,191,190-199.99,140-239.99,001-999.99,001-999.99,001-999.99
466.0,466,460-466.99,460-519.99,001-999.99,001-999.99,001-999.99
832.13,832.1,832,830-839.99,800-999.99,001-999.99,001-999.99
664.60,664.6,664,660-669.99,630-679.99,001-999.99,001-999.99
362.41,362.4,362,360-379.99,320-389.99,001-999.99,001-999.99
961,960-979.99,800-999.99,001-999.99,001-999.99,001-999.99,001-999.99
611.9,611,610-612.99,580-629.99,001-999.99,001-999.99,001-999.99
103.3,103,100-104.99,001-139.99,001-999.99,001-999.99,001-999.99
210.1,210,210-229.99,140-239.99,001-999.99,001-999.99,001-999.99
301.4,301,300-316.99,290-319.99,001-999.99,001-999.99,001-999.99
016.12,016.1,016,010-018.99,001-139.99,001-999.99,001-999.99
236.7,236,235-238.99,140-239.99,001-999.99,001-999.99,001-999.99
525.65,525.6,525,520-529.99,520-579.99,001-999.99,001-999.99
097.9,097,090-099.99,001-139.99,001-999.99,001-999.99,001-999.99
046.71,046.7,046,045-049.99,001-139.99,001-999.99,001-999.99
789.6,789,780-789.99,780-799.99,001-999.99,001-999.99,001-999.99
238.8,238,235-238.99,140-239.99,001-999.99,001-999.99,001-999.99
719.14,719.1,719,710-719.99,710-739.99,001-999.99,001-999.99
128.0,128,120-129.99,001-139.99,001-999.99,001-999.99,001-999.99
290.40,290.4,290,290-294.99,290-299.99,290-319.99,001-999.99
432.1,432,430-438.99,390-459.99,001-999.99,001-999.99,001-999.99
288.51,288.5,288,280-289.99,001-999.99,001-999.99,001-999.99
014.02,014.0,014,010-018.99,001-139.99,001-999.99,001-999.99
160.5,160,160-165.99,140-239.99,001-999.99,001-999.99,001-999.99
016.14,016.1,016,010-018.99,001-139.99,001-999.99,001-999.99
