Frekvens,0,Total rows,Probability,IC,PARENT_IC,INDEX,Constant,ENCODE
28,E8624,503609,5.559868866521448e-05,9.797350942143884,9.797350942143884,1.0,0.01,9.807350942143884
28,E9203,503609,5.559868866521448e-05,9.797350942143884,33.38586171121139,4.0,0.01,33.42586171121139
27,E9177,503609,5.3613021212885394e-05,9.83371858631476,40.507844295315095,5.0,0.01,40.55784429531509
26,E9240,503609,5.16273537605563e-05,9.871458914297607,19.822960536268752,1.0,0.01,19.832960536268754
26,E8603,503609,5.16273537605563e-05,9.871458914297607,18.683526253080387,2.0,0.01,18.703526253080387
26,E9507,503609,5.16273537605563e-05,9.871458914297607,66.48260945708984,5.0,0.01,66.53260945708983
24,E8551,503609,4.7656018855898125e-05,9.951501621971143,27.908594716858115,3.0,0.01,27.938594716858116
24,E9138,503609,4.7656018855898125e-05,9.951501621971143,9.951501621971143,1.0,0.01,9.961501621971143
24,E9295,503609,4.7656018855898125e-05,9.951501621971143,60.816016589003105,7.0,0.01,60.886016589003106
24,E9248,503609,4.7656018855898125e-05,9.951501621971143,19.822960536268752,2.0,0.01,19.842960536268752
24,E9291,503609,4.7656018855898125e-05,9.951501621971143,60.816016589003105,8.0,0.01,60.8960165890031
23,E9506,503609,4.567035140356904e-05,9.994061236389939,66.48260945708984,6.0,0.01,66.54260945708984
23,E8581,503609,4.567035140356904e-05,9.994061236389939,53.02396104849021,5.0,0.01,53.073961048490204
22,E9650,503609,4.368468395123995e-05,10.038512998960773,10.038512998960773,1.0,0.01,10.048512998960772
22,E8845,503609,4.368468395123995e-05,10.038512998960773,51.70709619801536,6.0,0.01,51.76709619801536
21,E8151,503609,4.169901649891086e-05,10.085033014595666,18.469656338551502,2.0,0.01,18.4896563385515
21,E9328,503609,4.169901649891086e-05,10.085033014595666,36.744817719446246,5.0,0.01,36.79481771944624
20,E9509,503609,3.9713349046581776e-05,10.133823178765097,66.48260945708984,7.0,0.01,66.55260945708983
20,E9455,503609,3.9713349046581776e-05,10.133823178765097,42.98462302714421,4.0,0.01,43.02462302714421
20,E9453,503609,3.9713349046581776e-05,10.133823178765097,42.98462302714421,5.0,0.01,43.03462302714421
19,E9433,503609,3.7727681594252684e-05,10.185116473152648,25.736409115734137,3.0,0.01,25.766409115734138
18,E916,503609,3.57420141419236e-05,10.239183694422923,10.239183694422923,1.0,0.01,10.249183694422923
17,E9011,503609,3.3756346689594506e-05,10.296342108262872,35.509733341119066,4.0,0.01,35.549733341119065
17,E8587,503609,3.3756346689594506e-05,10.296342108262872,53.02396104849021,6.0,0.01,53.08396104849021
17,E8637,503609,3.3756346689594506e-05,10.296342108262872,10.296342108262872,1.0,0.01,10.306342108262871
16,E8180,503609,3.177067923726542e-05,10.356966730079307,10.356966730079307,1.0,0.01,10.366966730079307
16,E9419,503609,3.177067923726542e-05,10.356966730079307,40.09499866246445,4.0,0.01,40.13499866246445
15,E8260,503609,2.978501178493633e-05,10.421505251216878,19.72241930704687,2.0,0.01,19.74241930704687
